backend_name,last_update_date,qubit,T1_us,T2_us,readout_error,prob_meas0_prep1,prob_meas1_prep0,readout_length_ns
ibm_pittsburgh,2025-08-01T00:06:14-07:00,110,159.0047486869159,176.0740786899924,0.0048828125,0.00830078125,0.00146484375,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,111,384.9937619918103,513.602925243166,0.00634765625,0.0087890625,0.00390625,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,112,275.25632169986443,444.72957403091414,0.002197265625,0.00390625,0.00048828125,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,113,391.8532979375058,503.7173703636175,0.006103515625,0.00634765625,0.005859375,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,114,314.50659719909265,401.36552582000616,0.0029296875,0.0048828125,0.0009765625,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,115,442.26222152002623,681.4751343322328,0.009765625,0.005859375,0.013671875,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,118,258.39184457138447,357.4894944233661,0.0068359375,0.01220703125,0.00146484375,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,119,217.0588906242125,287.4714870435283,0.004638671875,0.00439453125,0.0048828125,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,129,365.7951004244186,367.0022392280038,0.00537109375,0.0078125,0.0029296875,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,130,335.90643792857344,426.60930440400983,0.12548828125,0.10888671875,0.14208984375,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,131,341.73537948208866,428.6214577453258,0.002685546875,0.00341796875,0.001953125,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,132,346.7549914034209,350.7627265621352,0.0068359375,0.01123046875,0.00244140625,2584
ibm_pittsburgh,2025-08-01T00:06:14-07:00,133,430.8091679564513,420.99056211787547,0.0029296875,0.00390625,0.001953125,2584
